date,img,color
2017-08-25 17:49:38,8879,"(0.23921568627450981, 0.23137254901960785, 0.27450980392156865)"
2017-08-25 17:49:38,67,"(0.27450980392156865, 0.27058823529411763, 0.29411764705882354)"
2017-08-25 17:49:38,2048,"(0.8823529411764706, 0.7607843137254902, 0.7372549019607844)"
2017-08-25 17:49:38,5116,"(0.3686274509803922, 0.35294117647058826, 0.37254901960784315)"
2017-08-25 17:49:38,9572,"(0.8470588235294118, 0.7803921568627451, 0.7529411764705882)"
2017-08-25 17:49:38,6800,"(0.8980392156862745, 0.6549019607843137, 0.5372549019607843)"
2017-08-25 17:49:38,5414,"(0.4549019607843137, 0.5725490196078431, 0.7294117647058823)"
2017-08-25 17:49:38,661,"(0.1607843137254902, 0.16470588235294117, 0.17254901960784313)"
2017-08-25 17:49:38,6305,"(0.8509803921568627, 0.7764705882352941, 0.6392156862745098)"
2017-08-25 17:49:38,7988,"(0.8156862745098039, 0.7764705882352941, 0.7490196078431373)"
2017-08-25 17:49:38,7790,"(0.11764705882352941, 0.18823529411764706, 0.25098039215686274)"
2017-08-25 17:49:38,3533,"(0.8470588235294118, 0.7490196078431373, 0.7803921568627451)"
2017-08-25 17:49:38,9374,"(0.8313725490196079, 0.8313725490196079, 0.8274509803921568)"
2017-08-25 17:49:38,2642,"(0.1411764705882353, 0.12941176470588237, 0.17647058823529413)"
2017-08-25 17:49:38,6404,"(0.4588235294117647, 0.6627450980392157, 0.8156862745098039)"
2017-08-25 17:49:38,3631,"(0.12549019607843137, 0.12549019607843137, 0.1411764705882353)"
2017-08-25 17:49:38,9672,"(0.8941176470588236, 0.8862745098039215, 0.8862745098039215)"
2017-08-25 17:49:38,9276,"(0.8901960784313725, 0.8784313725490196, 0.8627450980392157)"
2017-08-25 17:49:38,5315,"(0.8666666666666667, 0.8352941176470589, 0.8666666666666667)"
2017-08-25 17:49:38,2147,"(0.1607843137254902, 0.16470588235294117, 0.17254901960784313)"
2017-08-25 17:49:38,5909,"(0.8666666666666667, 0.8352941176470589, 0.8666666666666667)"
2017-08-25 17:49:38,6998,"(0.28627450980392155, 0.27058823529411763, 0.24705882352941178)"
2017-08-25 17:49:38,3038,"(0.18823529411764706, 0.1607843137254902, 0.19607843137254902)"
2017-08-25 17:49:38,1750,"(0.8784313725490196, 0.6901960784313725, 0.5843137254901961)"
2017-08-25 17:49:38,958,"(0.8901960784313725, 0.8941176470588236, 0.9333333333333333)"
2017-08-25 17:49:38,7889,"(0.5254901960784314, 0.5529411764705883, 0.6470588235294118)"
2017-08-25 17:49:38,5215,"(0.7490196078431373, 0.7529411764705882, 0.8549019607843137)"
2017-08-25 17:49:38,8186,"(0.7215686274509804, 0.7333333333333333, 0.796078431372549)"
2017-08-25 17:49:38,859,"(0.4666666666666667, 0.4196078431372549, 0.43137254901960786)"
2017-08-25 17:49:38,7691,"(0.28627450980392155, 0.27058823529411763, 0.24705882352941178)"
2017-08-25 17:49:38,8780,"(0.2235294117647059, 0.16862745098039217, 0.14901960784313725)"
2017-08-25 17:49:38,7097,"(0.27450980392156865, 0.22745098039215686, 0.2549019607843137)"
2017-08-25 17:49:38,2246,"(0.1411764705882353, 0.1450980392156863, 0.16862745098039217)"
2017-08-25 17:49:38,562,"(0.7725490196078432, 0.13725490196078433, 0.21176470588235294)"
2017-08-25 17:49:38,6602,"(0.13333333333333333, 0.15294117647058825, 0.17254901960784313)"
2017-08-25 17:49:38,3137,"(0.45098039215686275, 0.4196078431372549, 0.4)"
2017-08-25 17:49:38,5810,"(0.11372549019607843, 0.3607843137254902, 0.18823529411764706)"
2017-08-25 17:49:38,3236,"(0.803921568627451, 0.7764705882352941, 0.792156862745098)"
2017-08-25 17:49:38,1057,"(0.18823529411764706, 0.23137254901960785, 0.17254901960784313)"
2017-08-25 17:49:38,3829,"(0.18823529411764706, 0.1843137254901961, 0.1411764705882353)"
2017-08-25 17:49:38,463,"(0.18823529411764706, 0.1607843137254902, 0.19607843137254902)"
2017-08-25 17:49:38,3335,"(0.8823529411764706, 0.8862745098039215, 0.8941176470588236)"
2017-08-25 17:49:38,8087,"(0.14901960784313725, 0.1450980392156863, 0.16862745098039217)"
2017-08-25 17:49:38,4126,"(0.4666666666666667, 0.3568627450980392, 0.4196078431372549)"
2017-08-25 17:49:38,6503,"(0.23921568627450981, 0.29411764705882354, 0.38823529411764707)"
2017-08-25 17:49:38,9474,"(0.1843137254901961, 0.18823529411764706, 0.23921568627450981)"
2017-08-25 17:49:38,6008,"(0.8549019607843137, 0.7529411764705882, 0.7764705882352941)"
2017-08-25 17:49:38,5711,"(0.8274509803921568, 0.8156862745098039, 0.8549019607843137)"
2017-08-25 17:49:38,2939,"(0.8901960784313725, 0.8901960784313725, 0.8901960784313725)"
2017-08-25 17:49:38,3928,"(0.8392156862745098, 0.5254901960784314, 0.5568627450980392)"
2017-08-25 17:49:38,2345,"(0.19215686274509805, 0.1843137254901961, 0.19215686274509805)"
2017-08-25 17:49:38,3730,"(0.8784313725490196, 0.6901960784313725, 0.5843137254901961)"
2017-08-25 17:49:38,4919,"(0.9019607843137255, 0.9019607843137255, 0.9137254901960784)"
2017-09-07 18:06:28,3753,"(0.49411764705882355, 0.27450980392156865, 0.3254901960784314)"
2017-09-07 18:06:28,2368,"(0.8941176470588236, 0.7803921568627451, 0.7607843137254902)"
2017-09-07 18:06:28,7912,"(0.3803921568627451, 0.4549019607843137, 0.5411764705882353)"
2017-09-07 18:06:28,6526,"(0.2549019607843137, 0.1607843137254902, 0.1607843137254902)"
2017-09-07 18:06:28,9001,"(0.8313725490196079, 0.6235294117647059, 0.6549019607843137)"
2017-09-07 18:06:28,6427,"(0.792156862745098, 0.7803921568627451, 0.7607843137254902)"
2017-09-07 18:06:28,3655,"(0.3333333333333333, 0.3137254901960784, 0.32941176470588235)"
2017-09-07 18:06:28,9496,"(0.16470588235294117, 0.13725490196078433, 0.19607843137254902)"
2017-09-07 18:06:28,2467,"(0.8705882352941177, 0.8392156862745098, 0.8627450980392157)"
2017-09-07 18:06:28,4843,"(0.8901960784313725, 0.8941176470588236, 0.9333333333333333)"
2017-09-07 18:06:28,882,"(0.1568627450980392, 0.20392156862745098, 0.3568627450980392)"
2017-09-07 18:06:28,486,"(0.08627450980392157, 0.08627450980392157, 0.08627450980392157)"
2017-09-07 18:06:28,7318,"(0.8313725490196079, 0.6980392156862745, 0.6392156862745098)"
2017-09-07 18:06:28,8704,"(0.6431372549019608, 0.5137254901960784, 0.49019607843137253)"
2017-09-07 18:06:28,5338,"(0.807843137254902, 0.615686274509804, 0.5176470588235295)"
2017-09-07 18:06:28,7417,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2017-09-07 18:06:28,6328,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2017-09-07 18:06:28,585,"(0.8235294117647058, 0.6313725490196078, 0.6745098039215687)"
2017-09-07 18:06:28,6031,"(0.9058823529411765, 0.8823529411764706, 0.7725490196078432)"
2017-09-07 18:06:28,1278,"(0.23529411764705882, 0.23137254901960785, 0.27058823529411763)"
2017-09-07 18:06:28,2962,"(0.5254901960784314, 0.5529411764705883, 0.6470588235294118)"
2017-09-07 18:06:28,8110,"(0.8549019607843137, 0.8666666666666667, 0.8705882352941177)"
2017-09-07 18:06:28,90,"(0.13333333333333333, 0.13333333333333333, 0.1568627450980392)"
2017-09-07 18:06:28,8209,"(0.8549019607843137, 0.8313725490196079, 0.8823529411764706)"
2017-09-07 18:06:28,3259,"(0.12941176470588237, 0.09803921568627451, 0.10196078431372549)"
2017-09-07 18:06:28,5932,"(0.1411764705882353, 0.14901960784313725, 0.16470588235294117)"
2017-09-07 18:06:28,5734,"(0.8588235294117647, 0.792156862745098, 0.788235294117647)"
2017-09-07 18:06:28,3061,"(0.18823529411764706, 0.17647058823529413, 0.21568627450980393)"
2017-09-07 18:06:28,9199,"(0.17254901960784313, 0.26666666666666666, 0.3254901960784314)"
2017-09-07 18:06:28,7516,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2017-09-07 18:06:28,9892,"(0.792156862745098, 0.6980392156862745, 0.7607843137254902)"
2017-09-07 18:06:28,5833,"(0.7607843137254902, 0.792156862745098, 0.8156862745098039)"
2017-09-07 18:06:28,3160,"(0.7490196078431373, 0.7529411764705882, 0.8549019607843137)"
2017-09-07 18:06:28,4545,"(0.7647058823529411, 0.792156862745098, 0.8470588235294118)"
2017-09-07 18:06:28,5635,"(0.7607843137254902, 0.792156862745098, 0.8156862745098039)"
2017-09-07 18:06:28,9397,"(0.5607843137254902, 0.6313725490196078, 0.2980392156862745)"
2017-09-07 18:06:28,981,"(0.7490196078431373, 0.6941176470588235, 0.6705882352941176)"
2017-09-07 18:06:28,2863,"(0.8196078431372549, 0.615686274509804, 0.6196078431372549)"
2017-09-07 18:06:28,2566,"(0.403921568627451, 0.5529411764705883, 0.34509803921568627)"
2017-09-07 18:06:28,5437,"(0.1568627450980392, 0.3764705882352941, 0.5686274509803921)"
2017-09-07 18:06:28,1377,"(0.6980392156862745, 0.6745098039215687, 0.6901960784313725)"
2017-09-07 18:06:28,3556,"(0.7058823529411765, 0.6980392156862745, 0.7176470588235294)"
2017-09-07 18:06:28,8308,"(0.8705882352941177, 0.8, 0.7568627450980392)"
2017-09-07 18:06:28,8605,"(0.7215686274509804, 0.7333333333333333, 0.796078431372549)"
2017-09-07 18:06:28,4645,"(0.9098039215686274, 0.807843137254902, 0.7843137254901961)"
2017-09-07 18:06:28,4446,"(0.9176470588235294, 0.6039215686274509, 0.5450980392156862)"
2017-09-07 18:06:28,8011,"(0.6745098039215687, 0.5490196078431373, 0.4745098039215686)"
2017-09-07 18:06:28,6229,"(0.8, 0.5098039215686274, 0.3137254901960784)"
2017-09-07 18:06:28,2665,"(0.5686274509803921, 0.0392156862745098, 0.09803921568627451)"
2017-09-07 18:06:28,3457,"(0.11764705882352941, 0.15294117647058825, 0.39215686274509803)"
2017-09-07 18:06:28,5536,"(0.8274509803921568, 0.7647058823529411, 0.7411764705882353)"
2017-09-07 18:06:28,2764,"(0.25098039215686274, 0.2196078431372549, 0.22745098039215686)"
2017-09-07 18:06:28,6130,"(0.07058823529411765, 0.5058823529411764, 0.4117647058823529)"
2017-09-07 18:06:28,9298,"(0.3686274509803922, 0.3843137254901961, 0.33725490196078434)"
2017-09-07 18:06:28,3358,"(0.4666666666666667, 0.4196078431372549, 0.43137254901960786)"
2017-09-07 18:06:28,9100,"(0.796078431372549, 0.6901960784313725, 0.6509803921568628)"
2017-09-07 18:06:28,2269,"(0.6901960784313725, 0.7215686274509804, 0.788235294117647)"
2017-09-07 18:06:28,1080,"(0.23921568627450981, 0.23137254901960785, 0.27450980392156865)"
2017-09-07 18:06:28,7615,"(0.27450980392156865, 0.27058823529411763, 0.29411764705882354)"
2017-09-07 18:06:28,4248,"(0.8823529411764706, 0.7607843137254902, 0.7372549019607844)"
2017-09-07 18:06:28,5139,"(0.3686274509803922, 0.35294117647058826, 0.37254901960784315)"
2017-09-07 18:06:28,9694,"(0.8470588235294118, 0.7803921568627451, 0.7529411764705882)"
2017-09-07 18:06:28,8506,"(0.8980392156862745, 0.6549019607843137, 0.5372549019607843)"
2017-09-07 18:06:28,4744,"(0.4549019607843137, 0.5725490196078431, 0.7294117647058823)"
2017-09-07 18:06:28,1773,"(0.8509803921568627, 0.7764705882352941, 0.6392156862745098)"
2017-09-07 18:06:28,6724,"(0.2235294117647059, 0.16862745098039217, 0.14901960784313725)"
2017-09-07 18:06:28,7714,"(0.8156862745098039, 0.7764705882352941, 0.7490196078431373)"
2017-09-07 18:06:28,1476,"(0.11764705882352941, 0.18823529411764706, 0.25098039215686274)"
2017-09-07 18:06:28,783,"(0.8470588235294118, 0.7490196078431373, 0.7803921568627451)"
2017-09-07 18:06:28,2071,"(0.8313725490196079, 0.8313725490196079, 0.8274509803921568)"
2017-09-07 18:06:28,8803,"(0.1411764705882353, 0.12941176470588237, 0.17647058823529413)"
2017-09-07 18:06:28,7813,"(0.4588235294117647, 0.6627450980392157, 0.8156862745098039)"
2017-09-07 18:06:28,4941,"(0.12549019607843137, 0.12549019607843137, 0.1411764705882353)"
2017-09-07 18:06:28,684,"(0.8901960784313725, 0.8784313725490196, 0.8627450980392157)"
2017-09-07 18:06:28,288,"(0.1607843137254902, 0.16470588235294117, 0.17254901960784313)"
2017-09-07 18:06:28,3951,"(0.8666666666666667, 0.8352941176470589, 0.8666666666666667)"
2017-09-07 18:06:28,9595,"(0.596078431372549, 0.6, 0.6039215686274509)"
2017-09-07 18:06:28,6823,"(0.28627450980392155, 0.27058823529411763, 0.24705882352941178)"
2017-09-07 18:06:28,1872,"(0.18823529411764706, 0.1607843137254902, 0.19607843137254902)"
2017-09-07 18:06:28,6922,"(0.8784313725490196, 0.6901960784313725, 0.5843137254901961)"
2017-09-07 18:06:28,1575,"(0.8901960784313725, 0.8941176470588236, 0.9333333333333333)"
2017-09-07 18:06:28,4050,"(0.5254901960784314, 0.5529411764705883, 0.6470588235294118)"
2017-09-07 18:06:28,1972,"(0.7490196078431373, 0.7529411764705882, 0.8549019607843137)"
2017-09-07 18:06:28,5040,"(0.7215686274509804, 0.7333333333333333, 0.796078431372549)"
2017-09-07 18:06:28,4149,"(0.4666666666666667, 0.4196078431372549, 0.43137254901960786)"
2017-09-07 18:06:28,8902,"(0.2235294117647059, 0.16862745098039217, 0.14901960784313725)"
2017-09-07 18:06:28,7021,"(0.596078431372549, 0.6, 0.6039215686274509)"
2017-09-07 18:06:28,7219,"(0.27450980392156865, 0.22745098039215686, 0.2549019607843137)"
2017-09-07 18:06:28,387,"(0.27450980392156865, 0.22745098039215686, 0.2549019607843137)"
2017-09-07 18:06:28,4347,"(0.1411764705882353, 0.1450980392156863, 0.16862745098039217)"
2017-09-07 18:06:28,1179,"(0.7725490196078432, 0.13725490196078433, 0.21176470588235294)"
2017-09-07 18:06:28,1674,"(0.13333333333333333, 0.15294117647058825, 0.17254901960784313)"
2017-09-07 18:06:28,8407,"(0.45098039215686275, 0.4196078431372549, 0.4)"
2017-09-07 18:06:28,6625,"(0.11372549019607843, 0.3607843137254902, 0.18823529411764706)"
2017-09-07 18:06:28,9793,"(0.803921568627451, 0.7764705882352941, 0.792156862745098)"
2017-09-07 18:06:28,2170,"(0.18823529411764706, 0.1843137254901961, 0.1411764705882353)"
2017-09-07 18:06:28,5238,"(0.8823529411764706, 0.8862745098039215, 0.8941176470588236)"
2017-09-07 18:06:28,189,"(0.14901960784313725, 0.1450980392156863, 0.16862745098039217)"
2017-09-07 18:06:28,3852,"(0.1411764705882353, 0.1450980392156863, 0.16862745098039217)"
2017-09-07 18:06:28,7120,"(0.4666666666666667, 0.3568627450980392, 0.4196078431372549)"
2017-09-26 02:06:44,7763,"(0.23921568627450981, 0.29411764705882354, 0.38823529411764707)"
2017-09-26 02:06:44,4793,"(0.1843137254901961, 0.18823529411764706, 0.23921568627450981)"
2017-09-26 02:06:44,6080,"(0.8549019607843137, 0.7529411764705882, 0.7764705882352941)"
2017-09-26 02:06:44,9743,"(0.8274509803921568, 0.8156862745098039, 0.8549019607843137)"
2017-09-26 02:06:44,9644,"(0.8901960784313725, 0.8901960784313725, 0.8901960784313725)"
2017-09-26 02:06:44,7565,"(0.8392156862745098, 0.5254901960784314, 0.5568627450980392)"
2017-09-26 02:06:44,4198,"(0.19215686274509805, 0.1843137254901961, 0.19215686274509805)"
2017-09-26 02:06:44,1326,"(0.9019607843137255, 0.9019607843137255, 0.9137254901960784)"
2017-09-26 02:06:44,2813,"(0.49411764705882355, 0.27450980392156865, 0.3254901960784314)"
2017-09-26 02:06:44,2714,"(0.7725490196078432, 0.13725490196078433, 0.21176470588235294)"
2017-09-26 02:06:44,5585,"(0.8941176470588236, 0.7803921568627451, 0.7607843137254902)"
2017-09-26 02:06:44,8060,"(0.3803921568627451, 0.4549019607843137, 0.5411764705882353)"
2017-09-26 02:06:44,8258,"(0.2549019607843137, 0.1607843137254902, 0.1607843137254902)"
2017-09-26 02:06:44,4990,"(0.8313725490196079, 0.6235294117647059, 0.6549019607843137)"
2017-09-26 02:06:44,733,"(0.792156862745098, 0.7803921568627451, 0.7607843137254902)"
2017-09-26 02:06:44,3407,"(0.3333333333333333, 0.3137254901960784, 0.32941176470588235)"
2017-09-26 02:06:44,8555,"(0.16470588235294117, 0.13725490196078433, 0.19607843137254902)"
2017-09-26 02:06:44,1228,"(0.8705882352941177, 0.8392156862745098, 0.8627450980392157)"
2017-09-26 02:06:44,6179,"(0.1568627450980392, 0.20392156862745098, 0.3568627450980392)"
2017-09-26 02:06:44,238,"(0.08627450980392157, 0.08627450980392157, 0.08627450980392157)"
2017-09-26 02:06:44,6971,"(0.13333333333333333, 0.15294117647058825, 0.17254901960784313)"
2017-09-26 02:06:44,9149,"(0.8313725490196079, 0.6980392156862745, 0.6392156862745098)"
2017-09-26 02:06:44,1128,"(0.6431372549019608, 0.5137254901960784, 0.49019607843137253)"
2017-09-26 02:06:44,3209,"(0.807843137254902, 0.615686274509804, 0.5176470588235295)"
2017-09-26 02:06:44,3011,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2017-09-26 02:06:44,5882,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2017-09-26 02:06:44,930,"(0.8235294117647058, 0.6313725490196078, 0.6745098039215687)"
2017-09-26 02:06:44,7664,"(0.9058823529411765, 0.8823529411764706, 0.7725490196078432)"
2017-09-26 02:06:44,7169,"(0.23529411764705882, 0.23137254901960785, 0.27058823529411763)"
2017-09-26 02:06:44,4892,"(0.8549019607843137, 0.8666666666666667, 0.8705882352941177)"
2017-09-26 02:06:44,1722,"(0.13333333333333333, 0.13333333333333333, 0.1568627450980392)"
2017-09-26 02:06:44,9248,"(0.45098039215686275, 0.4196078431372549, 0.4)"
2017-09-26 02:06:44,5684,"(0.8549019607843137, 0.8313725490196079, 0.8823529411764706)"
2017-09-26 02:06:44,5981,"(0.12941176470588237, 0.09803921568627451, 0.10196078431372549)"
2017-09-26 02:06:44,8159,"(0.1411764705882353, 0.14901960784313725, 0.16470588235294117)"
2017-09-26 02:06:44,3308,"(0.8588235294117647, 0.792156862745098, 0.788235294117647)"
2017-09-26 02:06:44,2912,"(0.18823529411764706, 0.17647058823529413, 0.21568627450980393)"
2017-09-26 02:06:44,535,"(0.17254901960784313, 0.26666666666666666, 0.3254901960784314)"
2017-09-26 02:06:44,8753,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2017-09-26 02:06:44,7466,"(0.792156862745098, 0.6980392156862745, 0.7607843137254902)"
2017-09-26 02:06:44,4495,"(0.7647058823529411, 0.792156862745098, 0.8470588235294118)"
2017-09-26 02:06:44,4595,"(0.7607843137254902, 0.792156862745098, 0.8156862745098039)"
2017-09-26 02:06:44,337,"(0.11372549019607843, 0.3607843137254902, 0.18823529411764706)"
2017-09-26 02:06:44,3110,"(0.5607843137254902, 0.6313725490196078, 0.2980392156862745)"
2017-09-26 02:06:44,7070,"(0.11372549019607843, 0.3607843137254902, 0.18823529411764706)"
2017-09-26 02:06:44,8654,"(0.5607843137254902, 0.6313725490196078, 0.2980392156862745)"
2017-09-26 02:06:44,1624,"(0.7490196078431373, 0.6941176470588235, 0.6705882352941176)"
2017-09-26 02:06:44,1822,"(0.8196078431372549, 0.615686274509804, 0.6196078431372549)"
2017-09-26 02:06:44,5783,"(0.403921568627451, 0.5529411764705883, 0.34509803921568627)"
2017-09-26 02:06:44,4099,"(0.1568627450980392, 0.3764705882352941, 0.5686274509803921)"
2017-09-26 02:06:44,9347,"(0.6980392156862745, 0.6745098039215687, 0.6901960784313725)"
2017-09-26 02:06:44,9050,"(0.7058823529411765, 0.6980392156862745, 0.7176470588235294)"
2017-09-26 02:06:44,3901,"(0.8705882352941177, 0.8, 0.7568627450980392)"
2017-09-26 02:06:44,2516,"(0.9098039215686274, 0.807843137254902, 0.7843137254901961)"
2017-09-26 02:06:44,7367,"(0.9176470588235294, 0.6039215686274509, 0.5450980392156862)"
2017-09-26 02:06:44,7268,"(0.803921568627451, 0.7764705882352941, 0.792156862745098)"
2017-09-26 02:06:44,7961,"(0.6745098039215687, 0.5490196078431373, 0.4745098039215686)"
2017-09-26 02:06:44,6377,"(0.8, 0.5098039215686274, 0.3137254901960784)"
2017-09-26 02:06:44,1922,"(0.5686274509803921, 0.0392156862745098, 0.09803921568627451)"
2017-09-26 02:06:44,5387,"(0.11764705882352941, 0.15294117647058825, 0.39215686274509803)"
2017-09-26 02:06:44,436,"(0.8274509803921568, 0.7647058823529411, 0.7411764705882353)"
2017-09-26 02:06:44,1426,"(0.25098039215686274, 0.2196078431372549, 0.22745098039215686)"
2017-09-26 02:06:44,139,"(0.07058823529411765, 0.5058823529411764, 0.4117647058823529)"
2017-09-26 02:06:44,2120,"(0.3686274509803922, 0.3843137254901961, 0.33725490196078434)"
2017-09-26 02:06:44,9446,"(0.796078431372549, 0.6901960784313725, 0.6509803921568628)"
